,runNum,temp(K),surfOrient,Rs(ao),bubShape,lig(ao),maxPTime(ps),maxPress(bar),maxPHe,nv,reliefType
518_2000K_001_Rs1ao_sph_lig0.4ao,518,2000.0,001,1.0,sph,0.4,23.71275,240898.68260499998,7.244999999999999,8,burst
518_2000K_001_Rs2ao_sph_lig0.4ao,518,2000.0,001,2.0,sph,0.4,275.04974999999996,137750.81629999998,68.02500000000002,66,burst
518_2000K_001_Rs3ao_sph_lig0.4ao,518,2000.0,001,3.0,sph,0.4,350.04975,21801.379616000002,109.38000000000001,225,burst
518_2000K_001_Rs4ao_sph_lig0.4ao,518,2000.0,001,4.0,sph,0.4,599.0097500000002,15469.60252,204.30500000000012,534,burst
518_2000K_011_Rs1ao_sph_lig0.5ao,518,2000.0,011,1.0,sph,0.5,19.70275,204654.969475,6.050000000000004,10,burst
518_2000K_011_Rs2ao_sph_lig0.5ao,518,2000.0,011,2.0,sph,0.5,284.25725,140938.21935000006,70.35500000000005,68,burst
518_2000K_011_Rs4ao_sph_lig0.5ao,518,2000.0,011,4.0,sph,0.5,1430.59425,35102.33766,372.615,543,burst
518_2500K_001_Rs2ao_sph_lig0.4ao,518,2500.0,001,2.0,sph,0.4,199.40575,110903.04181,51.38499999999998,62,burst
518_2500K_011_Rs2ao_sph_lig0.5ao,518,2500.0,011,2.0,sph,0.5,191.78225,146207.25273499996,50.85499999999998,65,burst
518_2500K_011_Rs3ao_sph_lig0.5ao,518,2500.0,011,3.0,sph,0.5,927.1287500000001,100297.04207,222.925,229,burst
518_2500K_011_Rs4ao_sph_lig0.5ao,518,2500.0,011,4.0,sph,0.5,564.85125,14362.377829500001,189.16000000000003,527,burst
518_500K_001_Rs1ao_sph_lig0.4ao,518,500.0,001,1.0,sph,0.4,41.08925,256240.35024999993,11.630000000000003,11,burst
518_500K_001_Rs2ao_sph_lig0.4ao,518,500.0,001,2.0,sph,0.4,388.56424999999996,123294.54295,95.21500000000006,68,burst
519_1000K_001_Rs1ao_sph_lig0.4ao,519,1000.0,001,1.0,sph,0.4,62.82175,521614.20910000004,15.064999999999998,7,burst
519_1000K_011_Rs1ao_sph_lig0.5ao,519,1000.0,011,1.0,sph,0.5,91.33675000000001,418117.03105000005,20.764999999999997,9,burst
519_1500K_001_Rs1ao_sph_lig0.4ao,519,1500.0,001,1.0,sph,0.4,27.326750000000004,310326.42274999997,7.964999999999998,8,burst
519_1500K_001_Rs2ao_sph_lig0.4ao,519,1500.0,001,2.0,sph,0.4,231.53475,101697.3925,61.804999999999986,69,burst
519_1500K_001_Rs3ao_sph_lig0.4ao,519,1500.0,001,3.0,sph,0.4,343.11875000000003,24982.67611,111.125,224,burst
519_1500K_011_Rs2ao_sph_lig0.5ao,519,1500.0,011,2.0,sph,0.5,520.09925,186847.82590000003,119.51499999999994,69,burst
519_1500K_011_Rs4ao_sph_lig0.5ao,519,1500.0,011,4.0,sph,0.5,1547.9702499999999,32233.671415,402.09499999999997,537,burst
519_2000K_001_Rs1ao_sph_lig0.4ao,519,2000.0,001,1.0,sph,0.4,28.663250000000005,234151.028305,8.235,9,burst
519_2000K_001_Rs2ao_sph_lig0.4ao,519,2000.0,001,2.0,sph,0.4,199.85125000000002,97173.751005,53.400000000000006,68,burst
519_2000K_011_Rs1ao_sph_lig0.5ao,519,2000.0,011,1.0,sph,0.5,12.178250000000002,154360.99021599995,4.935000000000002,10,burst
519_2000K_011_Rs2ao_sph_lig0.5ao,519,2000.0,011,2.0,sph,0.5,300.04974999999996,153040.50640000007,73.125,68,burst
519_2000K_011_Rs3ao_sph_lig0.5ao,519,2000.0,011,3.0,sph,0.5,852.1782500000002,76772.20749500001,210.935,228,burst
519_2000K_011_Rs4ao_sph_lig0.5ao,519,2000.0,011,4.0,sph,0.5,1056.8317499999998,25517.315420000006,296.865,537,burst
519_2500K_001_Rs1ao_sph_lig0.4ao,519,2500.0,001,1.0,sph,0.4,20.0,167985.17666750003,5.5000000000000036,6,burst
519_2500K_011_Rs2ao_sph_lig0.5ao,519,2500.0,011,2.0,sph,0.5,261.28725000000003,150143.95794999998,64.755,67,burst
519_2500K_011_Rs3ao_sph_lig0.5ao,519,2500.0,011,3.0,sph,0.5,180.94075000000004,16140.472828999998,73.685,226,burst
519_2500K_011_Rs4ao_sph_lig0.5ao,519,2500.0,011,4.0,sph,0.5,692.62375,19891.559695000004,217.02500000000003,536,burst
519_500K_001_Rs1ao_sph_lig0.4ao,519,500.0,001,1.0,sph,0.4,36.584250000000004,186061.53959999996,9.814999999999998,9,burst
519_500K_001_Rs2ao_sph_lig0.4ao,519,500.0,001,2.0,sph,0.4,304.85125,97691.11764999999,78.47499999999997,67,burst
520_1000K_001_Rs1ao_sph_lig0.4ao,520,1000.0,001,1.0,sph,0.4,57.722750000000005,333790.68970000005,15.044999999999998,11,burst
520_1000K_001_Rs2ao_sph_lig0.4ao,520,1000.0,001,2.0,sph,0.4,233.71275000000003,99011.71201,63.22999999999998,67,burst
520_1000K_001_Rs3ao_sph_lig0.4ao,520,1000.0,001,3.0,sph,0.4,907.37625,59156.54977499999,227.97500000000008,224,burst
520_1000K_001_Rs4ao_sph_lig0.4ao,520,1000.0,001,4.0,sph,0.4,1235.8912500000001,20224.551619999995,348.67499999999995,537,burst
520_1000K_011_Rs1ao_sph_lig0.5ao,520,1000.0,011,1.0,sph,0.5,72.52475,492693.35835,17.005,7,burst
520_1000K_011_Rs2ao_sph_lig0.5ao,520,1000.0,011,2.0,sph,0.5,599.70275,245885.79085,135.44500000000005,66,burst
520_1500K_001_Rs1ao_sph_lig0.4ao,520,1500.0,001,1.0,sph,0.4,25.34675,262366.94009999995,7.564999999999999,9,burst
520_1500K_001_Rs4ao_sph_lig0.4ao,520,1500.0,001,4.0,sph,0.4,821.58425,16177.518779999999,257.8149999999999,540,burst
520_1500K_011_Rs1ao_sph_lig0.5ao,520,1500.0,011,1.0,sph,0.5,32.67325000000001,247894.31915,9.035000000000004,10,burst
520_1500K_011_Rs2ao_sph_lig0.5ao,520,1500.0,011,2.0,sph,0.5,227.37625,87493.35161,60.97500000000003,69,burst
520_1500K_011_Rs3ao_sph_lig0.5ao,520,1500.0,011,3.0,sph,0.5,1091.38625,97193.63559999998,262.7749999999999,232,burst
520_1500K_011_Rs4ao_sph_lig0.5ao,520,1500.0,011,4.0,sph,0.5,1703.8117499999998,36531.13702999999,433.26500000000027,536,burst
520_2000K_001_Rs1ao_sph_lig0.4ao,520,2000.0,001,1.0,sph,0.4,4.9502500000000005,85455.4758735,2.639999999999999,8,burst
520_2000K_001_Rs2ao_sph_lig0.4ao,520,2000.0,001,2.0,sph,0.4,179.90075000000004,78587.765455,50.155,69,burst
520_2000K_011_Rs1ao_sph_lig0.5ao,520,2000.0,011,1.0,sph,0.5,15.24775,123671.02289065,5.545000000000003,9,burst
520_2000K_011_Rs2ao_sph_lig0.5ao,520,2000.0,011,2.0,sph,0.5,178.76225000000005,99684.75973500001,49.25500000000001,68,burst
520_2000K_011_Rs3ao_sph_lig0.5ao,520,2000.0,011,3.0,sph,0.5,702.22775,57856.772925,179.945,226,burst
520_2000K_011_Rs4ao_sph_lig0.5ao,520,2000.0,011,4.0,sph,0.5,1656.53475,43165.358785000004,416.8049999999999,538,burst
520_2500K_001_Rs1ao_sph_lig0.4ao,520,2500.0,001,1.0,sph,0.4,8.663250000000001,118283.56047550001,4.109999999999997,10,burst
520_2500K_001_Rs2ao_sph_lig0.4ao,520,2500.0,001,2.0,sph,0.4,163.11875,75153.47395500002,45.12499999999998,67,burst
520_2500K_001_Rs3ao_sph_lig0.4ao,520,2500.0,001,3.0,sph,0.4,277.07925,21400.913425999996,91.91500000000002,224,burst
520_2500K_011_Rs2ao_sph_lig0.5ao,520,2500.0,011,2.0,sph,0.5,124.50475000000002,61168.8108725,37.255,68,burst
520_2500K_011_Rs3ao_sph_lig0.5ao,520,2500.0,011,3.0,sph,0.5,368.91075,35141.649479999985,111.06999999999996,228,burst
520_500K_001_Rs1ao_sph_lig0.4ao,520,500.0,001,1.0,sph,0.4,90.34674999999999,627444.42515,20.564999999999998,8,burst
520_500K_001_Rs2ao_sph_lig0.4ao,520,500.0,001,2.0,sph,0.4,62.722750000000005,12273.901294000001,30.045000000000005,66,burst
520_500K_001_Rs3ao_sph_lig0.4ao,520,500.0,001,3.0,sph,0.4,327.77225000000004,11154.401124,118.05499999999998,225,burst
520_500K_011_Rs1ao_sph_lig0.5ao,520,500.0,011,1.0,sph,0.5,110.69325,520463.72109999997,25.635000000000005,10,burst
520_500K_011_Rs2ao_sph_lig0.5ao,520,500.0,011,2.0,sph,0.5,639.70275,266365.5121,145.44499999999994,68,burst
520_500K_011_Rs3ao_sph_lig0.5ao,520,500.0,011,3.0,sph,0.5,1961.83175,156902.27365,444.86500000000024,224,burst
521_1000K_001_Rs1ao_sph_lig0.4ao,521,1000.0,001,1.0,sph,0.4,40.44575000000001,324845.133,10.585000000000004,9,burst
521_1000K_001_Rs2ao_sph_lig0.4ao,521,1000.0,001,2.0,sph,0.4,339.05924999999996,134834.714,84.31499999999997,69,burst
521_1000K_011_Rs1ao_sph_lig0.5ao,521,1000.0,011,1.0,sph,0.5,48.26725,311093.6294999999,13.155,12,burst
521_1000K_011_Rs2ao_sph_lig0.5ao,521,1000.0,011,2.0,sph,0.5,540.39625,200327.96014999997,124.57499999999997,67,burst
521_1000K_011_Rs3ao_sph_lig0.5ao,521,1000.0,011,3.0,sph,0.5,1877.8712500000001,149414.8894,423.07500000000005,225,burst
521_1500K_001_Rs1ao_sph_lig0.4ao,521,1500.0,001,1.0,sph,0.4,10.0,130776.1762055,4.485000000000001,9,burst
521_1500K_001_Rs2ao_sph_lig0.4ao,521,1500.0,001,2.0,sph,0.4,277.17825,114082.37883999999,69.93500000000004,67,burst
521_1500K_011_Rs1ao_sph_lig0.5ao,521,1500.0,011,1.0,sph,0.5,64.35625,376728.91319999995,15.374999999999998,8,burst
521_1500K_011_Rs2ao_sph_lig0.5ao,521,1500.0,011,2.0,sph,0.5,229.30675,84015.401025,60.36500000000001,66,burst
521_1500K_011_Rs3ao_sph_lig0.5ao,521,1500.0,011,3.0,sph,0.5,623.96025,38601.340085,168.29500000000002,228,burst
521_2000K_001_Rs1ao_sph_lig0.4ao,521,2000.0,001,1.0,sph,0.4,12.079250000000002,94606.9988474,4.915000000000002,10,burst
521_2000K_001_Rs2ao_sph_lig0.4ao,521,2000.0,001,2.0,sph,0.4,295.5447500000001,149834.75215,72.60500000000005,67,burst
521_2000K_001_Rs4ao_sph_lig0.4ao,521,2000.0,001,4.0,sph,0.4,72.67325,3981.02742305,100.03499999999997,536,burst
521_2000K_011_Rs1ao_sph_lig0.5ao,521,2000.0,011,1.0,sph,0.5,31.435750000000002,279589.4515000001,8.785000000000004,10,burst
521_2000K_011_Rs2ao_sph_lig0.5ao,521,2000.0,011,2.0,sph,0.5,219.80175,99314.545305,58.465,70,burst
521_2000K_011_Rs3ao_sph_lig0.5ao,521,2000.0,011,3.0,sph,0.5,910.3962500000001,83173.71042000002,221.57500000000005,226,burst
521_2500K_001_Rs1ao_sph_lig0.4ao,521,2500.0,001,1.0,sph,0.4,16.435750000000002,177011.545048,5.730000000000001,9,burst
521_2500K_001_Rs2ao_sph_lig0.4ao,521,2500.0,001,2.0,sph,0.4,137.77225,60899.9156575,39.98500000000001,68,burst
521_2500K_001_Rs3ao_sph_lig0.4ao,521,2500.0,001,3.0,sph,0.4,187.17825000000005,9212.310015545001,74.93499999999997,227,burst
521_2500K_011_Rs1ao_sph_lig0.5ao,521,2500.0,011,1.0,sph,0.5,26.78225,239909.787435,6.854999999999999,8,burst
521_2500K_011_Rs2ao_sph_lig0.5ao,521,2500.0,011,2.0,sph,0.5,195.14875,137496.49056,51.52499999999998,67,burst
521_2500K_011_Rs3ao_sph_lig0.5ao,521,2500.0,011,3.0,sph,0.5,821.08925,94112.3835,200.71499999999997,224,burst
521_2500K_011_Rs4ao_sph_lig0.5ao,521,2500.0,011,4.0,sph,0.5,9.95025,2306.787926215001,78.15499999999997,528,burst
521_500K_001_Rs1ao_sph_lig0.4ao,521,500.0,001,1.0,sph,0.4,95.54475,634583.9382000001,21.60499999999999,7,burst
521_500K_001_Rs2ao_sph_lig0.4ao,521,500.0,001,2.0,sph,0.4,413.91075,159651.3932,100.28499999999997,64,burst
521_500K_001_Rs3ao_sph_lig0.4ao,521,500.0,001,3.0,sph,0.4,853.4652500000001,37134.215505,223.195,226,burst
521_500K_011_Rs1ao_sph_lig0.5ao,521,500.0,011,1.0,sph,0.5,93.21775000000002,718873.2502,21.145,7,burst
521_500K_011_Rs2ao_sph_lig0.5ao,521,500.0,011,2.0,sph,0.5,611.2872500000001,235924.86164999998,140.75500000000008,70,burst
521_500K_011_Rs3ao_sph_lig0.5ao,521,500.0,011,3.0,sph,0.5,2055.24775,167881.69885000002,463.54499999999996,226,burst
521_500K_011_Rs4ao_sph_lig0.5ao,521,500.0,011,4.0,sph,0.5,4681.732749999999,128738.10260000004,1049.8450000000007,534,burst
522_1000K_001_Rs1ao_sph_lig0.4ao,522,1000.0,001,1.0,sph,0.4,54.20775,381472.57005000004,13.344999999999999,9,burst
522_1000K_001_Rs2ao_sph_lig0.4ao,522,1000.0,001,2.0,sph,0.4,259.25725,115431.64545999999,68.35499999999999,68,burst
522_1000K_011_Rs1ao_sph_lig0.5ao,522,1000.0,011,1.0,sph,0.5,23.762249999999998,259440.86311500004,7.254999999999999,9,burst
522_1000K_011_Rs2ao_sph_lig0.5ao,522,1000.0,011,2.0,sph,0.5,142.77225,48400.226875,45.05499999999998,67,burst
522_1000K_011_Rs3ao_sph_lig0.5ao,522,1000.0,011,3.0,sph,0.5,454.45525000000004,22815.34073000001,138.25,225,burst
522_1000K_011_Rs4ao_sph_lig0.5ao,522,1000.0,011,4.0,sph,0.5,1905.59425,35679.08572500002,482.6150000000001,536,burst
522_1500K_001_Rs1ao_sph_lig0.4ao,522,1500.0,001,1.0,sph,0.4,27.02975,285218.89988000004,7.9049999999999985,8,burst
522_1500K_001_Rs2ao_sph_lig0.4ao,522,1500.0,001,2.0,sph,0.4,349.05925,147084.33104999998,84.31499999999997,68,burst
522_1500K_001_Rs3ao_sph_lig0.4ao,522,1500.0,001,3.0,sph,0.4,798.5642500000001,59100.602230000004,203.21500000000003,226,burst
522_1500K_001_Rs4ao_sph_lig0.4ao,522,1500.0,001,4.0,sph,0.4,1614.4057500000001,37837.391095,415.38499999999976,533,burst
522_1500K_011_Rs1ao_sph_lig0.5ao,522,1500.0,011,1.0,sph,0.5,99.80175000000001,463002.90735,22.46499999999999,9,burst
522_1500K_011_Rs2ao_sph_lig0.5ao,522,1500.0,011,2.0,sph,0.5,261.58425,125941.06324,66.81500000000003,68,burst
522_1500K_011_Rs3ao_sph_lig0.5ao,522,1500.0,011,3.0,sph,0.5,693.61375,51205.96090499999,182.2249999999999,225,burst
522_2000K_001_Rs1ao_sph_lig0.4ao,522,2000.0,001,1.0,sph,0.4,17.425749999999997,237770.78275000004,5.985,8,burst
522_2000K_001_Rs2ao_sph_lig0.4ao,522,2000.0,001,2.0,sph,0.4,218.26725,101640.44437500002,56.15499999999998,63,burst
522_2000K_011_Rs1ao_sph_lig0.5ao,522,2000.0,011,1.0,sph,0.5,56.28725000000001,299005.8145,13.754999999999992,9,burst
522_2000K_011_Rs2ao_sph_lig0.5ao,522,2000.0,011,2.0,sph,0.5,257.52475,117162.74078000001,66.00499999999997,69,burst
522_2500K_001_Rs2ao_sph_lig0.4ao,522,2500.0,001,2.0,sph,0.4,244.20774999999995,141709.30569499996,61.34500000000002,64,burst
522_2500K_011_Rs1ao_sph_lig0.5ao,522,2500.0,011,1.0,sph,0.5,54.45525,194367.21165,12.060000000000006,8,burst
522_2500K_011_Rs2ao_sph_lig0.5ao,522,2500.0,011,2.0,sph,0.5,205.74275,143738.52686500002,54.645,69,burst
522_2500K_011_Rs3ao_sph_lig0.5ao,522,2500.0,011,3.0,sph,0.5,852.77225,105172.692165,208.0549999999999,226,burst
522_500K_001_Rs1ao_sph_lig0.4ao,522,500.0,001,1.0,sph,0.4,102.07925,489527.92770000006,22.915000000000013,9,burst
522_500K_001_Rs2ao_sph_lig0.4ao,522,500.0,001,2.0,sph,0.4,387.77225000000004,124634.4906,95.05500000000006,68,burst
522_500K_001_Rs3ao_sph_lig0.4ao,522,500.0,001,3.0,sph,0.4,844.70275,37845.86227,221.4450000000001,224,burst
522_500K_011_Rs1ao_sph_lig0.5ao,522,500.0,011,1.0,sph,0.5,99.45525,572522.1969999999,22.39499999999999,8,burst
522_500K_011_Rs2ao_sph_lig0.5ao,522,500.0,011,2.0,sph,0.5,626.33675,245400.35654999997,143.76499999999993,69,burst
522_500K_011_Rs3ao_sph_lig0.5ao,522,500.0,011,3.0,sph,0.5,1988.7127500000001,161491.20995000002,450.2449999999999,224,burst
523_1000K_001_Rs1ao_sph_lig0.4ao,523,1000.0,001,1.0,sph,0.4,41.78225,331819.6611000001,10.855000000000008,9,burst
523_1000K_001_Rs2ao_sph_lig0.4ao,523,1000.0,001,2.0,sph,0.4,298.66324999999995,101608.96902499997,76.23500000000004,68,burst
523_1000K_001_Rs3ao_sph_lig0.4ao,523,1000.0,001,3.0,sph,0.4,943.61375,61925.11905,235.22500000000002,224,burst
523_1000K_001_Rs4ao_sph_lig0.4ao,523,1000.0,001,4.0,sph,0.4,2752.3762500000003,61272.711395,651.975,537,burst
523_1000K_011_Rs1ao_sph_lig0.5ao,523,1000.0,011,1.0,sph,0.5,40.495250000000006,309633.0064000001,10.595000000000006,9,burst
523_1000K_011_Rs2ao_sph_lig0.5ao,523,1000.0,011,2.0,sph,0.5,547.8712499999999,209336.96274999998,126.07500000000002,67,burst
523_1000K_011_Rs3ao_sph_lig0.5ao,523,1000.0,011,3.0,sph,0.5,2058.11875,147190.57629999996,459.12500000000017,225,burst
523_1000K_011_Rs4ao_sph_lig0.5ao,523,1000.0,011,4.0,sph,0.5,1824.10875,32934.145795000004,466.3249999999999,537,burst
523_1500K_001_Rs2ao_sph_lig0.4ao,523,1500.0,001,2.0,sph,0.4,228.91075000000004,96325.15122500001,60.28500000000001,68,burst
523_1500K_001_Rs3ao_sph_lig0.4ao,523,1500.0,001,3.0,sph,0.4,343.46524999999997,23853.368665000005,111.97500000000002,226,burst
523_1500K_011_Rs1ao_sph_lig0.5ao,523,1500.0,011,1.0,sph,0.5,27.871250000000003,283974.60759999993,8.075,8,burst
523_1500K_011_Rs2ao_sph_lig0.5ao,523,1500.0,011,2.0,sph,0.5,357.77225,146643.25280000002,87.055,69,burst
523_1500K_011_Rs4ao_sph_lig0.5ao,523,1500.0,011,4.0,sph,0.5,2618.86125,60800.76987,617.2750000000004,539,burst
523_2000K_001_Rs1ao_sph_lig0.4ao,523,2000.0,001,1.0,sph,0.4,27.62375,211535.898025,8.024999999999999,10,burst
523_2000K_001_Rs2ao_sph_lig0.4ao,523,2000.0,001,2.0,sph,0.4,136.38625000000005,65676.53524499999,41.77500000000002,69,burst
523_2000K_001_Rs3ao_sph_lig0.4ao,523,2000.0,001,3.0,sph,0.4,528.2177499999999,42932.311835,145.14499999999992,226,burst
523_2000K_001_Rs4ao_sph_lig0.4ao,523,2000.0,001,4.0,sph,0.4,882.6237500000001,23048.20612,260.02500000000003,528,burst
523_2000K_011_Rs1ao_sph_lig0.5ao,523,2000.0,011,1.0,sph,0.5,25.39625,271611.01025,7.574999999999998,8,burst
523_2000K_011_Rs3ao_sph_lig0.5ao,523,2000.0,011,3.0,sph,0.5,869.90075,73752.31749999999,214.48499999999987,230,burst
523_2500K_001_Rs1ao_sph_lig0.4ao,523,2500.0,001,1.0,sph,0.4,12.673249999999998,106417.75706900001,5.035000000000002,10,burst
523_2500K_001_Rs2ao_sph_lig0.4ao,523,2500.0,001,2.0,sph,0.4,195.00000000000003,93518.743,51.240000000000016,67,burst
523_2500K_011_Rs1ao_sph_lig0.5ao,523,2500.0,011,1.0,sph,0.5,35.49524999999999,198877.67666000003,9.594999999999999,10,burst
523_2500K_011_Rs2ao_sph_lig0.5ao,523,2500.0,011,2.0,sph,0.5,223.96025000000003,149541.21635,57.294999999999995,67,burst
523_500K_001_Rs1ao_sph_lig0.4ao,523,500.0,001,1.0,sph,0.4,50.54475000000001,325496.74005,13.604999999999992,11,burst
523_500K_001_Rs2ao_sph_lig0.4ao,523,500.0,001,2.0,sph,0.4,383.41575,116278.58675000002,94.18499999999995,67,burst
523_500K_011_Rs1ao_sph_lig0.5ao,523,500.0,011,1.0,sph,0.5,95.29725,704568.0875,21.554999999999996,7,burst
523_500K_011_Rs2ao_sph_lig0.5ao,523,500.0,011,2.0,sph,0.5,663.9602500000001,279773.4613,150.29499999999996,67,burst
523_500K_011_Rs3ao_sph_lig0.5ao,523,500.0,011,3.0,sph,0.5,2038.86125,156304.97585,461.2749999999999,231,burst
523_500K_011_Rs4ao_sph_lig0.5ao,523,500.0,011,4.0,sph,0.5,479.60375000000005,5739.460363000001,209.42500000000013,532,burst
524_1000K_001_Rs1ao_sph_lig0.4ao,524,1000.0,001,1.0,sph,0.4,85.24775000000001,526484.7092,19.54500000000001,8,burst
524_1000K_001_Rs2ao_sph_lig0.4ao,524,1000.0,001,2.0,sph,0.4,291.43575,111613.49926,74.78499999999997,67,burst
524_1000K_001_Rs3ao_sph_lig0.4ao,524,1000.0,001,3.0,sph,0.4,1039.60375,73895.244355,255.42499999999995,227,burst
524_1000K_011_Rs1ao_sph_lig0.5ao,524,1000.0,011,1.0,sph,0.5,101.13875,573085.9532500001,22.72500000000001,8,burst
524_1000K_011_Rs2ao_sph_lig0.5ao,524,1000.0,011,2.0,sph,0.5,472.62375000000003,196474.71105,111.025,70,burst
524_1000K_011_Rs3ao_sph_lig0.5ao,524,1000.0,011,3.0,sph,0.5,1845.5942499999999,151915.76125000004,415.6149999999997,221,burst
524_1500K_001_Rs1ao_sph_lig0.4ao,524,1500.0,001,1.0,sph,0.4,36.98025,301818.4977499999,9.895,9,burst
524_1500K_001_Rs2ao_sph_lig0.4ao,524,1500.0,001,2.0,sph,0.4,328.26725000000005,171034.25504999998,80.155,67,burst
524_1500K_001_Rs3ao_sph_lig0.4ao,524,1500.0,001,3.0,sph,0.4,529.05925,34742.59113,149.315,227,burst
524_1500K_001_Rs4ao_sph_lig0.4ao,524,1500.0,001,4.0,sph,0.4,957.17825,21222.004160000004,283.88500000000016,537,burst
524_1500K_011_Rs1ao_sph_lig0.5ao,524,1500.0,011,1.0,sph,0.5,24.85125,216306.88197500005,7.474999999999999,10,burst
524_1500K_011_Rs2ao_sph_lig0.5ao,524,1500.0,011,2.0,sph,0.5,484.95025,178421.55060000002,111.30000000000004,67,burst
524_1500K_011_Rs3ao_sph_lig0.5ao,524,1500.0,011,3.0,sph,0.5,1328.06925,104833.43654499999,310.11500000000007,233,burst
524_2000K_001_Rs1ao_sph_lig0.4ao,524,2000.0,001,1.0,sph,0.4,36.03975,372777.6437499999,9.704999999999998,8,burst
524_2000K_001_Rs2ao_sph_lig0.4ao,524,2000.0,001,2.0,sph,0.4,129.95024999999998,54828.78790000001,39.42,67,burst
524_2000K_001_Rs4ao_sph_lig0.4ao,524,2000.0,001,4.0,sph,0.4,25.84175,1456.1917267684996,89.66499999999999,535,burst
524_2000K_011_Rs1ao_sph_lig0.5ao,524,2000.0,011,1.0,sph,0.5,76.33675000000001,316646.40809999994,17.76499999999999,9,burst
524_2000K_011_Rs2ao_sph_lig0.5ao,524,2000.0,011,2.0,sph,0.5,292.57424999999995,175903.01124999995,72.01499999999996,68,burst
524_2000K_011_Rs3ao_sph_lig0.5ao,524,2000.0,011,3.0,sph,0.5,940.94075,90122.12102499997,228.68500000000006,228,burst
524_2500K_011_Rs2ao_sph_lig0.5ao,524,2500.0,011,2.0,sph,0.5,193.11875,130635.70924499999,52.12500000000001,70,burst
524_2500K_011_Rs3ao_sph_lig0.5ao,524,2500.0,011,3.0,sph,0.5,480.2477500000001,46776.662695,133.54500000000002,225,burst
524_500K_001_Rs1ao_sph_lig0.4ao,524,500.0,001,1.0,sph,0.4,92.72274999999999,449335.31975,21.044999999999998,8,burst
524_500K_001_Rs2ao_sph_lig0.4ao,524,500.0,001,2.0,sph,0.4,406.43575,144083.5555,98.785,66,burst
524_500K_001_Rs3ao_sph_lig0.4ao,524,500.0,001,3.0,sph,0.4,842.3267500000001,38944.710035,221.9650000000001,228,burst
524_500K_001_Rs4ao_sph_lig0.4ao,524,500.0,001,4.0,sph,0.4,3191.03975,64540.768794999996,752.7049999999999,537,burst
524_500K_011_Rs1ao_sph_lig0.5ao,524,500.0,011,1.0,sph,0.5,112.57425,609390.2365,25.01499999999999,9,burst
524_500K_011_Rs2ao_sph_lig0.5ao,524,500.0,011,2.0,sph,0.5,638.76225,261472.91680000004,145.25499999999994,68,burst
524_500K_011_Rs3ao_sph_lig0.5ao,524,500.0,011,3.0,sph,0.5,2039.8017500000003,166109.40560000003,460.4650000000001,225,burst
525_1000K_001_Rs1ao_sph_lig0.4ao,525,1000.0,001,1.0,sph,0.4,55.643750000000004,441311.45115000004,13.624999999999993,8,burst
525_1000K_001_Rs2ao_sph_lig0.4ao,525,1000.0,001,2.0,sph,0.4,312.42575,119325.66834999999,78.98500000000004,68,burst
525_1000K_011_Rs1ao_sph_lig0.5ao,525,1000.0,011,1.0,sph,0.5,78.61375,393578.8605500001,18.035000000000007,10,burst
525_1000K_011_Rs2ao_sph_lig0.5ao,525,1000.0,011,2.0,sph,0.5,606.6337500000001,228913.85170000003,137.825,68,burst
525_1000K_011_Rs3ao_sph_lig0.5ao,525,1000.0,011,3.0,sph,0.5,1754.60375,132585.11980000001,399.42499999999995,230,burst
525_1000K_011_Rs4ao_sph_lig0.5ao,525,1000.0,011,4.0,sph,0.5,4135.594250000001,111758.32130000001,929.6149999999997,539,burst
525_1500K_001_Rs1ao_sph_lig0.4ao,525,1500.0,001,1.0,sph,0.4,20.693250000000003,267854.595885,5.635000000000002,7,burst
525_1500K_001_Rs2ao_sph_lig0.4ao,525,1500.0,001,2.0,sph,0.4,339.55424999999997,141774.65994999997,82.41500000000005,68,burst
525_1500K_001_Rs3ao_sph_lig0.4ao,525,1500.0,001,3.0,sph,0.4,725.0,53889.828895000006,188.49999999999997,229,burst
525_1500K_001_Rs4ao_sph_lig0.4ao,525,1500.0,001,4.0,sph,0.4,1525.89125,35436.98166000001,398.67499999999995,539,burst
525_1500K_011_Rs1ao_sph_lig0.5ao,525,1500.0,011,1.0,sph,0.5,52.22775,417381.16205000004,12.94,8,burst
525_1500K_011_Rs2ao_sph_lig0.5ao,525,1500.0,011,2.0,sph,0.5,298.96025000000003,132886.3944,75.29499999999996,70,burst
525_1500K_011_Rs3ao_sph_lig0.5ao,525,1500.0,011,3.0,sph,0.5,1354.50475,100951.3571,312.845,224,burst
525_1500K_011_Rs4ao_sph_lig0.5ao,525,1500.0,011,4.0,sph,0.5,943.51475,19535.140855,281.20500000000015,534,burst
525_2000K_001_Rs2ao_sph_lig0.4ao,525,2000.0,001,2.0,sph,0.4,166.43575,65283.253195,46.78500000000002,68,burst
525_2000K_011_Rs1ao_sph_lig0.5ao,525,2000.0,011,1.0,sph,0.5,26.98025,128233.8914025,7.894999999999998,9,burst
525_2000K_011_Rs2ao_sph_lig0.5ao,525,2000.0,011,2.0,sph,0.5,327.97024999999996,173522.93965000001,80.095,69,burst
525_2000K_011_Rs4ao_sph_lig0.5ao,525,2000.0,011,4.0,sph,0.5,1815.69325,50132.333215000006,448.63500000000005,539,burst
525_2500K_001_Rs1ao_sph_lig0.4ao,525,2500.0,001,1.0,sph,0.4,14.801750000000002,144211.6999615,4.465000000000003,7,burst
